event_name,venue_name,latitude,longitude,date,source,genre,price,url,venue_id,event_id
Can I Kick It? - 90s Daytime Party,Whitefield Conservative Club Ltd,53.5527725,-2.2961188,2026-08-29,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Whitefield-Conservative-Club-Ltd/Can-I-Kick-It---90s-Daytime-Party/42589246/,61835,42589246
The Scouseness - LIVE,The Eagle Inn Salford,53.4872773,-2.2511663,2026-08-29,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Eagle-Inn-Salford/The-Scouseness---LIVE/42581545/,124671,42581545
Skrike,Holy Diver,53.41117375,-2.16158853,2026-08-29,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Skrike/42574431/,132745,42574431
VMBRA Album Launch Show,Gullivers,53.483919,-2.233949,2026-08-30,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Gullivers/VMBRA-Album-Launch-Show/42502171/,1284,42502171
Todd Edwards: Bank Holiday Special,The Blues Kitchen,53.4782265,-2.2504397,2026-08-30,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Blues-Kitchen/Todd-Edwards-Bank-Holiday-Special/42467354/,104602,42467354
Current Joys,Manchester New Century Hall,53.486725,-2.239563,2026-08-30,Ticketmaster,Pop,TBC,https://www.universe.com/events/current-joys-tickets-BP9NZH?ref=ticketmaster,KovZ9177ge0,LvZ18Qr6M4jdl1OZMq3sO
Josh Ross,Manchester Academy 2,53.464386,-2.232225,2026-08-30,Ticketmaster,Country,TBC,https://www.ticketmaster.co.uk/josh-ross-manchester-30-08-2026/event/1F00647FC3803ADD,KovZ9177aAf,G5vHZ_6TdOdlq
The Prodigy at Live from Wythenshawe Park,Wythenshawe Park,53.40069,-2.272576,2026-08-30,Ticketmaster,Pop,TBC,https://www.ticketmaster.co.uk/the-prodigy-at-live-from-wythenshawe-manchester-30-08-2026/event/1F00635A32098D24,KovZpZAnJFJA,G5vHZbgIwebV0
Freshfields - Arena Sunday Pass,Daresbury,53.340525,-2.624642,2026-08-30,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/freshfields-arena-sunday-pass-cheshire-30-08-2026/event/37006315D9DB4E78,KovZ9177gjf,1AMZkG4Gkd_UVyz
An Evening With Tony McCarroll,Bask,53.4059707,-2.1618229,2026-08-30,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Bask/An-Evening-With-Tony-McCarroll/42571138/,130809,42571138
Current Joys,New Century,53.487137,-2.239795,2026-08-30,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/New-Century/Current-Joys/42333337/,4126,42333337
Syd: Beard Tour,Albert Hall,53.478402,-2.248891,2026-08-31,Ticketmaster,Hip-Hop/Rap,TBC,https://www.ticketmaster.co.uk/syd-beard-tour-manchester-31-08-2026/event/1F0064BDB7CD8A60,KovZ91775qf,G5vHZ_5UMSbtO
CA7RIEL & Paco Amoroso - FREE SPIRITS WORLD TOUR,O2 Apollo Manchester,53.469422,-2.221964,2026-08-31,Ticketmaster,Latin,TBC,https://www.ticketmaster.co.uk/ca7riel-paco-amoroso-free-spirits-world-manchester-31-08-2026/event/36006472CC775D25,KovZ9177YPV,1AUZkowGkdGqgVP
The Neighbourhood: THE WOURLD TOUR,Co-op Live,53.48661136,-2.1995797,2026-09-01,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/the-neighbourhood-the-wourld-tour-manchester-01-09-2026/event/3700644CCE7852C6,KovZ9177z1f,1AdjZ_7GkSCrA5k
Jaguar Sun,Manchester Gullivers,53.483626,-2.234621,2026-09-01,Ticketmaster,Pop,TBC,https://www.universe.com/events/jaguar-sun-tickets-DXMFHY?ref=ticketmaster,KovZ91775rV,LvZ18Qj7iaUXxN8ZJ0eL4
Tyler Ballgame,Manchester New Century Hall,53.486725,-2.239563,2026-09-01,Ticketmaster,Pop,TBC,https://www.ticketmaster.co.uk/tyler-ballgame-manchester-01-09-2026/event/3700644A31DFA44C,KovZ9177ge0,1AdjZ_7GkIsMBoG
Enuff znuff,Holy Diver,53.41117375,-2.16158853,2026-09-02,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Enuff-znuff/41598857/,132745,41598857
Les Big Byrd,The Abbey,53.4615523,-2.238415,2026-09-03,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Abbey/Les-Big-Byrd/42439410/,139541,42439410
BEN OTTEWELL (Gomez) | Carlton Club Whalley Range | Thu 3rd Sept,The Carlton Club Manchester,53.451754,-2.263254,2026-09-03,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Carlton-Club-Manchester/BEN-OTTEWELL-Gomez--Carlton-Club-Whalley-Range--Thu-3rd-Sept/42539876/,90599,42539876
KONFORMER & Lines Of Silence,Golden Lion Todmorden,53.712184,-2.09868,2026-09-03,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Golden-Lion-Todmorden/KONFORMER--Lines-Of-Silence/42573701/,113688,42573701
Shame plus support Theatre and Tooth,Projekts Skate Park,53.4739893,-2.2288412,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Projekts-Skate-Park/Shame-plus-support-Theatre-and-Tooth/42262320/,131016,42262320
The Sway - Manchester,The Lodge At Deaf Institute,53.4703275,-2.2363381,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Lodge-At-Deaf-Institute/The-Sway---Manchester/42573672/,113950,42573672
Arrested Development,Band On The Wall,53.485227,-2.234386,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Band-On-The-Wall/Arrested-Development/42542983/,536,42542983
Faster Pussycat 40th Anniversary Tour,Holy Diver,53.41117375,-2.16158853,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Faster-Pussycat-40th-Anniversary-Tour/42313416/,132745,42313416
Billy Bibby - LIVE,Bask,53.4059707,-2.1618229,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Bask/Billy-Bibby---LIVE/42477146/,130809,42477146
The Session,The Nia Centre  NIAMOS,53.4640461,-2.2495107,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Nia-Centre--NIAMOS/The-Session/42523830/,138565,42523830
ANT TROUBLE | Warrington | Adam & The Ants tribute| Irish Club,The Irish Club,53.3966949,-2.5896419,2026-09-04,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Warrington/The-Irish-Club/ANT-TROUBLE--Warrington--Adam--The-Ants-tribute-Irish-Club/42457893/,82736,42457893
All Back To Ours  - Into the Woods - 1 day festival,The Strines Nightingale,53.3788128,-2.0470506,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/The-Strines-Nightingale/All-Back-To-Ours----Into-the-Woods---1-day-festival/42477177/,118274,42477177
Chemical Dance vs Daft Punk - The Ultimate Tribute Experience,Uppermill Civic Hall,53.5478006,-2.0041422,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Uppermill-Civic-Hall/Chemical-Dance-vs-Daft-Punk---The-Ultimate-Tribute-Experience/42415439/,26804,42415439
Mamma Mia Party Night,The Bowdon Rooms,53.379371,-2.3629948,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Warrington/The-Bowdon-Rooms/Mamma-Mia-Party-Night/41990866/,125355,41990866
Snug Live Sessions w/Double Negative + Oscar Hartland + Sia Raw,The Snug Coffee House,53.523916,-2.493465,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Snug-Coffee-House/Snug-Live-Sessions-wDouble-Negative--Oscar-Hartland--Sia-Raw/42491523/,133518,42491523
GREEN 182 - Take Off Your Pants & Dookie Tour 2026!,The Monaco,53.539275,-2.651825,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Wigan/The-Monaco/GREEN-182---Take-Off-Your-Pants--Dookie-Tour-2026/42482185/,90906,42482185
Jeff Buckley Experience | Warrington | Tribute | Irish Club,The Irish Club,53.3966949,-2.5896419,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Warrington/The-Irish-Club/Jeff-Buckley-Experience--Warrington--Tribute--Irish-Club/42436108/,82736,42436108
The Fleetwood Mack Experience. Live at Empire Rochdale,Empire Rochdale,53.615938,-2.157467,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Rochdale/Empire-Rochdale/The-Fleetwood-Mack-Experience-Live-at-Empire-Rochdale/41997746/,108286,41997746
Callis & Fat Francés,Golden Lion Todmorden,53.712184,-2.09868,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Golden-Lion-Todmorden/Callis--Fat-Francs/42565463/,113688,42565463
BEER (US) Live at Big Hands,Big Hands,53.462961,-2.230456,2026-09-05,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Big-Hands/BEER-US-Live-at-Big-Hands/42580918/,8771,42580918
Anti Fashion - The Dukes of Bordello - Continental Lovers,Holy Diver,53.41117375,-2.16158853,2026-09-06,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Anti-Fashion---The-Dukes-of-Bordello---Continental-Lovers/42574435/,132745,42574435
JIM - Live at YES,YES Pink Room,53.4741165,-2.2383327,2026-09-06,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Pink-Room/JIM---Live-at-YES/42580910/,106846,42439416
The Bootleg Beatles,Gorilla,53.474203,-2.24256,2026-09-06,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Gorilla/The-Bootleg-Beatles/42303048/,34634,42303048
Metrorrhagia - Manchester,Star And Garter,53.4760941,-2.2271799,2026-09-07,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Star-And-Garter/Metrorrhagia---Manchester/42490528/,93480,42490528
Gia Margaret,Halle At St. Michaels,53.4849636,-2.2295949,2026-09-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/Halle-At-St.-Michaels/Gia-Margaret/42005605/,95318,42005605
The Necks,The Stoller Hall,53.48725,-2.243328,2026-09-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Stoller-Hall/The-Necks/42572974/,75988,42572974
Shallowater,YES Basement,53.4741142,-2.2382036,2026-09-08,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/YES-Basement/Shallowater/42400991/,94728,42400991
Crobot Supermoon Tour,Holy Diver,53.41117375,-2.16158853,2026-09-09,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Crobot-Supermoon-Tour/42574396/,132745,42574396
Maya Ongaku,Golden Lion Todmorden,53.712184,-2.09868,2026-09-09,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Golden-Lion-Todmorden/Maya-Ongaku/42435068/,113688,42435068
MS Ray,The Abbey,53.4615523,-2.238415,2026-09-10,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Abbey/MS-Ray/42488458/,139541,42488458
Pram,Golden Lion Todmorden,53.712184,-2.09868,2026-09-10,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Oldham/Golden-Lion-Todmorden/Pram/42448236/,113688,42448236
The Freddie and Queen Experience. Live at Empire Rochdale,Empire Rochdale,53.615938,-2.157467,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Rochdale/Empire-Rochdale/The-Freddie-and-Queen-Experience-Live-at-Empire-Rochdale/41997727/,108286,41997727
PALE WAVES headline ,Un.titled Studio,53.482292,-2.3176145,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Salford/Un.titled-Studio/PALE-WAVES-headline-/42428222/,139105,42428222
"A SKYLIT DRIVE- The Bread Shed, Manchester",The Bread Shed,53.471075,-2.235383,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Bread-Shed/A-SKYLIT-DRIVE--The-Bread-Shed-Manchester/42433434/,80433,42433434
Kurt Vile & The Violators,O2 Ritz,53.474327,-2.242936,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/O2-Ritz/Kurt-Vile--The-Violators/42328935/,35014,42328935
Bring Me the Horizon UK,Holy Diver,53.41117375,-2.16158853,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Stockport/Holy-Diver/Bring-Me-the-Horizon-UK/42515324/,132745,42515324
The Dream Machine,The Abbey,53.4615523,-2.238415,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Manchester/The-Abbey/The-Dream-Machine/42463233/,139541,42463233
KARMA POLICE - Warrington - Fri 11th Sept - Irish Club (Tribute),The Irish Club,53.3966949,-2.5896419,2026-09-11,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/Warrington/The-Irish-Club/KARMA-POLICE---Warrington---Fri-11th-Sept---Irish-Club-Tribute/42080891/,82736,42080891
